date_valued,entry_id,scheme_id,net_asset_value,outstanding_number_of_units,nav_per_unit,sale_price_per_unit,repurchase_price_per_unit,scheme_name
22/05/2024,1716447060,5,"1,097,207,714,786.31","2,731,399,757.92",401.7016,401.7016,401.7016,Liquid Fund
22/05/2024,1716447060,6,"644,825,136,879.27","5,526,918,797.29",116.6699,116.6699,116.6699,Bond Fund
21/05/2024,1716361680,1,"353,883,028,844.03","345,631,023.18","1,023.88","1,023.88","1,013.64",Umoja Fund
21/05/2024,1716361680,2,"14,416,231,531.20","16,070,543.04",897.0594,897.0594,879.1182,Wekeza Maisha Fund
21/05/2024,1716361680,3,"17,985,757,619.45","27,370,075.75",657.1322,657.1322,650.5609,Watoto Fund
21/05/2024,1716361680,4,"25,450,865,410.83","148,209,972.65",171.7217,171.7217,168.2872,Jikimu Fund
21/05/2024,1716361680,5,"1,096,160,551,174.62","2,729,519,679.87",401.5947,401.5947,401.5947,Liquid Fund
21/05/2024,1716361680,6,"644,173,439,920.76","5,522,847,005.44",116.6379,116.6379,116.6379,Bond Fund
20/05/2024,1716282060,1,"353,366,795,167.99","345,590,303.36","1,022.50","1,022.50","1,012.28",Umoja Fund
20/05/2024,1716282060,2,"14,394,245,455.48","16,058,393.07",896.369,896.369,878.4416,Wekeza Maisha Fund
20/05/2024,1716282060,3,"17,933,806,117.55","27,306,914.68",656.7496,656.7496,650.1821,Watoto Fund
20/05/2024,1716282060,4,"25,310,174,346.82","147,548,308.49",171.5382,171.5382,168.1075,Jikimu Fund
20/05/2024,1716282060,5,"1,093,183,198,926.33","2,722,829,309.59",401.488,401.488,401.488,Liquid Fund
20/05/2024,1716282060,6,"641,945,806,687.02","5,505,255,047.94",116.606,116.606,116.606,Bond Fund
17/05/2024,1716188220,1,"353,219,534,867.81","345,675,884.94","1,021.82","1,021.82","1,011.60",Umoja Fund
17/05/2024,1716188220,2,"14,372,529,515.35","16,045,986.80",895.7087,895.7087,877.7945,Wekeza Maisha Fund
17/05/2024,1716188220,3,"17,923,083,149.30","27,300,040.08",656.5222,656.5222,649.957,Watoto Fund
17/05/2024,1716188220,4,"25,393,845,037.65","148,190,042.34",171.36,171.36,167.9328,Jikimu Fund
17/05/2024,1716188220,5,"1,090,180,319,637.30","2,717,513,877.41",401.1683,401.1683,401.1683,Liquid Fund
17/05/2024,1716188220,6,"642,265,301,265.76","5,512,533,792.23",116.51,116.51,116.51,Bond Fund
16/05/2024,1715935500,1,"353,464,389,414.43","345,639,100.64","1,022.64","1,022.64","1,012.41",Umoja Fund
16/05/2024,1715935500,2,"14,372,418,719.72","16,041,854.97",895.9325,895.9325,878.0138,Wekeza Maisha Fund
16/05/2024,1715935500,3,"17,922,650,567.40","27,286,880.37",656.823,656.823,650.2548,Watoto Fund
16/05/2024,1715935500,4,"25,372,811,543.06","148,032,976.72",171.3997,171.3997,167.9717,Jikimu Fund
16/05/2024,1715935500,5,"1,089,088,054,859.53","2,715,513,616.29",401.0615,401.0615,401.0615,Liquid Fund
16/05/2024,1715935500,6,"641,500,992,499.92","5,507,481,210.06",116.4781,116.4781,116.4781,Bond Fund
15/05/2024,1715850000,1,"353,089,820,231.04","345,567,762.32","1,021.77","1,021.77","1,011.55",Umoja Fund
15/05/2024,1715850000,2,"14,364,893,399.44","16,042,263.20",895.4406,895.4406,877.5318,Wekeza Maisha Fund
15/05/2024,1715850000,3,"17,892,370,255.87","27,252,732.75",656.5349,656.5349,649.9696,Watoto Fund
15/05/2024,1715850000,4,"25,338,616,960.82","147,940,117.35",171.2762,171.2762,167.8506,Jikimu Fund
15/05/2024,1715850000,5,"1,086,791,747,378.40","2,710,507,800.09",400.955,400.955,400.955,Liquid Fund
15/05/2024,1715850000,6,"640,447,521,693.66","5,499,948,037.92",116.4461,116.4461,116.4461,Bond Fund
14/05/2024,1715760780,1,"353,851,081,008.17","345,634,888.47","1,023.77","1,023.77","1,013.53",Umoja Fund
14/05/2024,1715760780,2,"14,362,217,520.79","16,026,027.72",896.1807,896.1807,878.2571,Wekeza Maisha Fund
14/05/2024,1715760780,3,"17,906,056,659.91","27,240,556.21",657.3308,657.3308,650.7575,Watoto Fund
14/05/2024,1715760780,4,"25,218,205,455.36","147,114,182.06",171.4193,171.4193,167.9909,Jikimu Fund
14/05/2024,1715760780,5,"1,085,418,475,326.24","2,707,803,186.01",400.8484,400.8484,400.8484,Liquid Fund
14/05/2024,1715760780,6,"639,198,252,650.81","5,490,723,670.63",116.4142,116.4142,116.4142,Bond Fund
13/05/2024,1715680740,1,"353,488,567,720.63","345,617,192.95","1,022.77","1,022.77","1,012.55",Umoja Fund
13/05/2024,1715680740,2,"14,344,544,482.04","16,014,458.49",895.7246,895.7246,877.8101,Wekeza Maisha Fund
13/05/2024,1715680740,3,"17,895,465,833.72","27,215,185.11",657.5544,657.5544,650.9789,Watoto Fund
13/05/2024,1715680740,4,"25,272,652,887.59","147,620,631.48",171.2,171.2,167.776,Jikimu Fund
13/05/2024,1715680740,5,"1,081,752,018,650.36","2,699,376,618.48",400.7414,400.7414,400.7414,Liquid Fund
13/05/2024,1715680740,6,"638,377,408,957.85","5,485,184,025.49",116.3821,116.3821,116.3821,Bond Fund
10/05/2024,1715591220,1,"354,115,908,133.67","345,708,666.97","1,024.32","1,024.32","1,014.08",Umoja Fund
10/05/2024,1715591220,2,"14,341,050,922.00","16,002,561.23",896.1722,896.1722,878.2488,Wekeza Maisha Fund
10/05/2024,1715591220,3,"17,885,035,025.05","27,176,557.85",658.1052,658.1052,651.5242,Watoto Fund
10/05/2024,1715591220,4,"25,275,600,070.62","147,561,485.69",171.2886,171.2886,167.8628,Jikimu Fund
10/05/2024,1715591220,5,"1,078,143,424,646.67","2,692,520,476.61",400.4216,400.4216,400.4216,Liquid Fund
10/05/2024,1715591220,6,"636,961,111,272.77","5,477,538,953.83",116.286,116.286,116.286,Bond Fund
09/05/2024,1715324340,1,"353,752,781,708.42","345,664,129.11","1,023.40","1,023.40","1,013.17",Umoja Fund
09/05/2024,1715324340,2,"14,331,791,571.15","15,995,720.72",895.9766,895.9766,878.0571,Wekeza Maisha Fund
09/05/2024,1715324340,3,"17,850,395,165.28","27,130,031.11",657.957,657.957,651.3775,Watoto Fund
09/05/2024,1715324340,4,"25,269,809,012.29","147,556,780.00",171.2548,171.2548,167.8297,Jikimu Fund
09/05/2024,1715324340,5,"1,071,847,042,342.43","2,677,505,142.93",400.3156,400.3156,400.3156,Liquid Fund
09/05/2024,1715324340,6,"635,323,359,420.46","5,464,958,381.46",116.254,116.254,116.254,Bond Fund
08/05/2024,1715241480,1,"352,073,717,772.29","345,572,188.51","1,018.81","1,018.81","1,008.63",Umoja Fund
08/05/2024,1715241480,2,"14,288,072,519.99","15,985,829.95",893.7961,893.7961,875.9202,Wekeza Maisha Fund
08/05/2024,1715241480,3,"17,769,948,530.20","27,101,652.83",655.6777,655.6777,649.1209,Watoto Fund
08/05/2024,1715241480,4,"25,214,268,973.67","147,562,326.89",170.872,170.872,167.4546,Jikimu Fund
08/05/2024,1715241480,5,"1,069,062,193,163.51","2,671,249,681.56",400.2105,400.2105,400.2105,Liquid Fund
08/05/2024,1715241480,6,"634,396,639,686.27","5,458,494,975.91",116.2219,116.2219,116.2219,Bond Fund
07/05/2024,1715164080,1,"352,007,968,925.37","345,587,225.30","1,018.58","1,018.58","1,008.39",Umoja Fund
07/05/2024,1715164080,2,"14,277,536,825.37","15,977,847.63",893.5832,893.5832,875.7116,Wekeza Maisha Fund
07/05/2024,1715164080,3,"17,737,968,425.07","27,060,390.24",655.4957,655.4957,648.9407,Watoto Fund
07/05/2024,1715164080,4,"25,186,580,059.38","147,445,399.51",170.8197,170.8197,167.4033,Jikimu Fund
07/05/2024,1715164080,5,"1,059,282,235,492.43","2,647,508,923.79",400.1053,400.1053,400.1053,Liquid Fund
07/05/2024,1715164080,6,"633,092,285,285.41","5,448,777,027.78",116.1898,116.1898,116.1898,Bond Fund
06/05/2024,1715070780,1,"351,971,891,236.02","345,596,327.42","1,018.45","1,018.45","1,008.26",Umoja Fund
06/05/2024,1715070780,2,"14,234,587,759.65","15,933,276.37",893.3874,893.3874,875.5196,Wekeza Maisha Fund
06/05/2024,1715070780,3,"17,711,427,703.09","27,025,595.34",655.3575,655.3575,648.804,Watoto Fund
06/05/2024,1715070780,4,"25,165,158,735.40","147,349,186.88",170.7859,170.7859,167.3702,Jikimu Fund
06/05/2024,1715070780,5,"1,054,536,132,608.43","2,636,329,506.84",400.0016,400.0016,400.0016,Liquid Fund
06/05/2024,1715070780,6,"631,367,512,914.68","5,435,433,680.05",116.1577,116.1577,116.1577,Bond Fund
03/05/2024,1714987380,1,"352,118,001,824.70","345,837,276.35","1,018.16","1,018.16","1,007.98",Umoja Fund
03/05/2024,1714987380,2,"14,170,665,123.67","15,871,869.95",892.8164,892.8164,874.96,Wekeza Maisha Fund
03/05/2024,1714987380,3,"17,642,228,035.57","26,936,954.36",654.9452,654.9452,648.3957,Watoto Fund
03/05/2024,1714987380,4,"25,163,049,887.23","147,406,363.68",170.7053,170.7053,167.2912,Jikimu Fund
03/05/2024,1714987380,5,"1,050,145,538,506.95","2,627,479,287.53",399.678,399.678,399.678,Liquid Fund
03/05/2024,1714987380,6,"625,254,240,922.02","5,387,432,524.79",116.0579,116.0579,116.0579,Bond Fund
02/05/2024,1714727040,1,"351,998,326,854.84","345,761,181.51","1,018.04","1,018.04","1,007.86",Umoja Fund
02/05/2024,1714727040,2,"14,122,960,005.43","15,821,089.42",892.6667,892.6667,874.8134,Wekeza Maisha Fund
02/05/2024,1714727040,3,"17,623,383,225.27","26,913,406.89",654.818,654.818,648.2698,Watoto Fund
02/05/2024,1714727040,4,"25,120,520,083.42","147,178,561.58",170.6806,170.6806,167.267,Jikimu Fund
02/05/2024,1714727040,5,"1,041,078,948,208.26","2,611,561,929.73",398.6423,398.6423,398.6423,Liquid Fund
02/05/2024,1714727040,6,"622,328,304,615.92","5,363,554,561.57",116.0291,116.0291,116.0291,Bond Fund
30/04/2024,1714637580,1,"351,843,423,644.70","345,694,371.18","1,017.79","1,017.79","1,007.61",Umoja Fund
30/04/2024,1714637580,2,"14,006,304,687.19","15,697,140.14",892.2839,892.2839,874.4382,Wekeza Maisha Fund
30/04/2024,1714637580,3,"17,592,710,639.78","26,878,420.42",654.5292,654.5292,647.9839,Watoto Fund
30/04/2024,1714637580,4,"25,062,884,535.00","146,897,616.84",170.6146,170.6146,167.2024,Jikimu Fund
30/04/2024,1714637580,5,"1,039,036,641,413.48","2,607,867,802.33",398.4238,398.4238,398.4238,Liquid Fund
30/04/2024,1714637580,6,"627,363,482,005.86","5,363,511,045.36",116.9688,116.9688,116.9688,Bond Fund
29/04/2024,1714467360,1,"351,681,330,404.12","345,579,169.69","1,017.66","1,017.66","1,007.48",Umoja Fund
29/04/2024,1714467360,2,"13,939,825,150.75","15,626,167.67",892.0821,892.0821,874.2405,Wekeza Maisha Fund
29/04/2024,1714467360,3,"17,539,097,240.20","26,802,808.50",654.3754,654.3754,647.8316,Watoto Fund
29/04/2024,1714467360,4,"25,068,502,982.85","146,960,031.34",170.5804,170.5804,167.1688,Jikimu Fund
29/04/2024,1714467360,5,"1,035,777,271,416.04","2,600,404,264.85",398.3139,398.3139,398.3139,Liquid Fund
29/04/2024,1714467360,6,"625,356,758,926.33","5,351,905,640.05",116.8475,116.8475,116.8475,Bond Fund
25/04/2024,1714381680,1,"351,455,922,806.17","345,534,126.71","1,017.14","1,017.14","1,006.97",Umoja Fund
25/04/2024,1714381680,2,"13,896,896,436.32","15,615,121.72",889.964,889.964,872.1647,Wekeza Maisha Fund
25/04/2024,1714381680,3,"17,500,805,318.92","26,769,291.13",653.7642,653.7642,647.2266,Watoto Fund
25/04/2024,1714381680,4,"25,032,727,621.22","146,867,853.21",170.4439,170.4439,167.035,Jikimu Fund
25/04/2024,1714381680,5,"1,038,961,897,118.02","2,611,284,506.13",397.8739,397.8739,397.8739,Liquid Fund
25/04/2024,1714381680,6,"625,606,174,627.67","5,359,896,665.07",116.7198,116.7198,116.7198,Bond Fund
24/04/2024,1714030440,1,"351,197,786,784.64","345,523,230.47","1,016.42","1,016.42","1,006.26",Umoja Fund
24/04/2024,1714030440,2,"13,869,096,457.52","15,588,202.23",889.7175,889.7175,871.9232,Wekeza Maisha Fund
24/04/2024,1714030440,3,"17,477,574,453.84","26,744,182.85",653.5094,653.5094,646.9743,Watoto Fund
24/04/2024,1714030440,4,"25,026,589,551.91","146,901,497.06",170.3631,170.3631,166.9558,Jikimu Fund
24/04/2024,1714030440,5,"1,036,855,081,561.89","2,606,710,109.96",397.7639,397.7639,397.7639,Liquid Fund
24/04/2024,1714030440,6,"625,082,857,486.42","5,356,870,647.09",116.6881,116.6881,116.6881,Bond Fund
23/04/2024,1713950280,1,"348,636,624,870.06","345,499,060.04","1,009.08","1,009.08",998.9904,Umoja Fund
23/04/2024,1713950280,2,"13,836,627,772.90","15,562,988.12",889.0727,889.0727,871.2912,Wekeza Maisha Fund
23/04/2024,1713950280,3,"17,425,479,411.81","26,710,574.19",652.3813,652.3813,645.8575,Watoto Fund
23/04/2024,1713950280,4,"24,894,941,497.06","146,637,013.87",169.7726,169.7726,166.3771,Jikimu Fund
23/04/2024,1713950280,5,"1,031,374,481,836.50","2,602,525,100.57",396.2976,396.2976,396.2976,Liquid Fund
23/04/2024,1713950280,6,"624,091,389,092.45","5,349,841,197.86",116.6561,116.6561,116.6561,Bond Fund
22/04/2024,1713864660,1,"348,507,188,010.53","345,614,424.65","1,008.37","1,008.37",998.2862,Umoja Fund
22/04/2024,1713864660,2,"13,817,994,855.28","15,547,068.73",888.7846,888.7846,871.0089,Wekeza Maisha Fund
22/04/2024,1713864660,3,"17,366,551,552.51","26,631,408.61",652.1079,652.1079,645.5868,Watoto Fund
22/04/2024,1713864660,4,"24,828,493,209.12","146,321,736.92",169.6842,169.6842,166.2906,Jikimu Fund
22/04/2024,1713864660,5,"1,027,073,717,022.42","2,593,637,927.71",395.9973,395.9973,395.9973,Liquid Fund
22/04/2024,1713864660,6,"623,209,929,918.69","5,343,741,303.60",116.6243,116.6243,116.6243,Bond Fund
19/04/2024,1713772860,1,"348,168,834,598.79","345,589,975.84","1,007.46","1,007.46",997.3876,Umoja Fund
19/04/2024,1713772860,2,"13,807,511,827.55","15,541,763.98",888.4134,888.4134,870.6452,Wekeza Maisha Fund
19/04/2024,1713772860,3,"17,338,152,133.53","26,603,736.40",651.7187,651.7187,645.2015,Watoto Fund
19/04/2024,1713772860,4,"24,903,385,886.73","146,778,099.64",169.6669,169.6669,166.2736,Jikimu Fund
19/04/2024,1713772860,5,"1,025,849,910,878.73","2,592,750,033.41",395.6609,395.6609,395.6609,Liquid Fund
19/04/2024,1713772860,6,"621,021,019,562.55","5,329,315,384.09",116.5292,116.5292,116.5292,Bond Fund
18/04/2024,1713514740,1,"348,196,125,159.21","345,720,148.13","1,007.16","1,007.16",997.0902,Umoja Fund
18/04/2024,1713514740,2,"13,796,598,635.19","15,533,020.18",888.211,888.211,870.4467,Wekeza Maisha Fund
18/04/2024,1713514740,3,"17,327,492,574.70","26,593,603.38",651.5662,651.5662,645.0505,Watoto Fund
18/04/2024,1713514740,4,"24,888,978,568.91","146,721,913.87",169.6337,169.6337,166.241,Jikimu Fund
18/04/2024,1713514740,5,"1,024,573,129,733.29","2,590,250,039.65",395.5499,395.5499,395.5499,Liquid Fund
18/04/2024,1713514740,6,"620,440,794,860.63","5,325,770,000.55",116.4979,116.4979,116.4979,Bond Fund
17/04/2024,1713431760,1,"348,133,985,633.47","345,701,983.68","1,007.04","1,007.04",996.9646,Umoja Fund
17/04/2024,1713431760,2,"13,784,999,526.02","15,523,500.85",888.0084,888.0084,870.2483,Wekeza Maisha Fund
17/04/2024,1713431760,3,"17,305,845,270.06","26,566,594.38",651.4138,651.4138,644.8996,Watoto Fund
17/04/2024,1713431760,4,"24,856,517,222.28","146,559,083.90",169.6007,169.6007,166.2086,Jikimu Fund
17/04/2024,1713431760,5,"1,023,439,645,305.25","2,588,114,173.95",395.4384,395.4384,395.4384,Liquid Fund
17/04/2024,1713431760,6,"619,554,671,826.69","5,319,599,559.83",116.4664,116.4664,116.4664,Bond Fund
16/04/2024,1713338880,1,"348,259,777,585.04","345,667,469.99","1,007.50","1,007.50",997.4244,Umoja Fund
16/04/2024,1713338880,2,"13,772,912,220.15","15,511,910.49",887.8927,887.8927,870.1349,Wekeza Maisha Fund
16/04/2024,1713338880,3,"17,271,766,953.77","26,515,527.65",651.3831,651.3831,644.8693,Watoto Fund
16/04/2024,1713338880,4,"24,839,339,279.44","146,439,055.76",169.6224,169.6224,166.2299,Jikimu Fund
16/04/2024,1713338880,5,"1,022,527,359,251.70","2,586,538,483.22",395.3266,395.3266,395.3266,Liquid Fund
16/04/2024,1713338880,6,"618,521,079,874.70","5,314,491,234.07",116.3839,116.3839,116.3839,Bond Fund
15/04/2024,1713254940,1,"348,355,053,825.37","345,602,695.41","1,007.96","1,007.96",997.8843,Umoja Fund
15/04/2024,1713254940,2,"13,754,347,996.72","15,493,024.11",887.7768,887.7768,870.0213,Wekeza Maisha Fund
15/04/2024,1713254940,3,"17,245,242,137.45","26,476,024.80",651.3531,651.3531,644.8396,Watoto Fund
15/04/2024,1713254940,4,"24,895,825,290.28","146,753,980.70",169.6433,169.6433,166.2504,Jikimu Fund
15/04/2024,1713254940,5,"1,020,014,040,356.16","2,580,914,157.47",395.2142,395.2142,395.2142,Liquid Fund
15/04/2024,1713254940,6,"615,576,038,959.33","5,290,634,220.29",116.352,116.352,116.352,Bond Fund
12/04/2024,1713167040,1,"348,120,048,286.78","345,551,688.34","1,007.43","1,007.43",997.3583,Umoja Fund
12/04/2024,1713167040,2,"13,734,736,429.78","15,479,698.63",887.2741,887.2741,869.5287,Wekeza Maisha Fund
12/04/2024,1713167040,3,"17,231,069,518.89","26,470,932.03",650.9431,650.9431,644.4336,Watoto Fund
12/04/2024,1713167040,4,"24,859,609,624.26","146,601,193.19",169.573,169.573,166.1816,Jikimu Fund
12/04/2024,1713167040,5,"1,014,160,734,693.15","2,568,242,930.22",394.885,394.885,394.885,Liquid Fund
12/04/2024,1713167040,6,"614,639,896,413.52","5,286,939,980.22",116.2563,116.2563,116.2563,Bond Fund
09/04/2024,1712905920,1,"348,009,343,156.63","345,517,431.50","1,007.21","1,007.21",997.14,Umoja Fund
09/04/2024,1712905920,2,"13,716,272,141.09","15,467,653.59",886.7714,886.7714,869.0359,Wekeza Maisha Fund
09/04/2024,1712905920,3,"17,208,379,958.24","26,452,666.65",650.5348,650.5348,644.0294,Watoto Fund
09/04/2024,1712905920,4,"24,903,290,823.06","146,919,825.24",169.5026,169.5026,166.1125,Jikimu Fund
09/04/2024,1712905920,5,"1,011,301,538,737.11","2,563,154,061.35",394.5536,394.5536,394.5536,Liquid Fund
09/04/2024,1712905920,6,"612,760,137,744.56","5,275,108,370.06",116.1607,116.1607,116.1607,Bond Fund
08/04/2024,1712648940,1,"347,965,311,715.89","345,518,965.23","1,007.08","1,007.08",997.0094,Umoja Fund
08/04/2024,1712648940,2,"13,696,124,726.76","15,447,397.85",886.6299,886.6299,868.8973,Wekeza Maisha Fund
08/04/2024,1712648940,3,"17,166,202,964.80","26,394,018.53",650.3823,650.3823,643.8785,Watoto Fund
08/04/2024,1712648940,4,"24,622,627,492.44","145,292,632.91",169.4692,169.4692,166.0798,Jikimu Fund
08/04/2024,1712648940,5,"1,006,980,998,926.54","2,552,923,162.89",394.4423,394.4423,394.4423,Liquid Fund
08/04/2024,1712648940,6,"610,956,490,459.20","5,261,031,253.91",116.1287,116.1287,116.1287,Bond Fund
05/04/2024,1712559660,1,"348,029,922,313.92","345,515,948.72","1,007.28","1,007.28",997.2032,Umoja Fund
05/04/2024,1712559660,2,"13,673,665,266.57","15,432,168.40",886.0495,886.0495,868.3285,Wekeza Maisha Fund
05/04/2024,1712559660,3,"17,097,651,659.69","26,302,114.60",650.0486,650.0486,643.5481,Watoto Fund
05/04/2024,1712559660,4,"24,608,520,306.17","145,248,723.66",169.4233,169.4233,166.0348,Jikimu Fund
05/04/2024,1712559660,5,"1,000,685,441,338.10","2,539,111,217.16",394.1086,394.1086,394.1086,Liquid Fund
05/04/2024,1712559660,6,"610,141,945,108.94","5,258,324,998.24",116.0335,116.0335,116.0335,Bond Fund
04/04/2024,1712299440,1,"347,969,392,403.08","345,500,992.95","1,007.14","1,007.14",997.073,Umoja Fund
04/04/2024,1712299440,2,"13,660,011,471.16","15,420,276.40",885.8474,885.8474,868.1304,Wekeza Maisha Fund
04/04/2024,1712299440,3,"17,070,875,270.52","26,267,091.90",649.8959,649.8959,643.3969,Watoto Fund
04/04/2024,1712299440,4,"24,560,846,088.06","144,996,134.52",169.3897,169.3897,166.0019,Jikimu Fund
04/04/2024,1712299440,5,"996,743,735,600.03","2,529,828,090.03",393.9966,393.9966,393.9966,Liquid Fund
04/04/2024,1712299440,6,"609,511,063,059.58","5,254,324,865.66",116.0018,116.0018,116.0018,Bond Fund
03/04/2024,1712218260,1,"348,022,098,149.72","345,457,249.72","1,007.42","1,007.42",997.3503,Umoja Fund
03/04/2024,1712218260,2,"13,646,304,584.61","15,408,320.14",885.6452,885.6452,867.9323,Wekeza Maisha Fund
03/04/2024,1712218260,3,"17,060,084,912.21","26,250,472.17",649.8963,649.8963,643.3973,Watoto Fund
03/04/2024,1712218260,4,"24,582,690,915.97","145,063,250.87",169.4619,169.4619,166.0726,Jikimu Fund
03/04/2024,1712218260,5,"1,000,809,073,880.78","2,540,872,018.33",393.8841,393.8841,393.8841,Liquid Fund
03/04/2024,1712218260,6,"605,003,224,157.00","5,216,898,621.66",115.9699,115.9699,115.9699,Bond Fund
02/04/2024,1712127240,1,"347,732,289,827.82","345,556,134.08","1,006.30","1,006.30",996.2346,Umoja Fund
02/04/2024,1712127240,2,"13,579,654,059.37","15,338,041.89",885.3577,885.3577,867.6506,Wekeza Maisha Fund
02/04/2024,1712127240,3,"17,018,379,193.18","26,203,642.40",649.4662,649.4662,642.9715,Watoto Fund
02/04/2024,1712127240,4,"24,395,242,758.73","144,126,209.07",169.2631,169.2631,165.8778,Jikimu Fund
02/04/2024,1712127240,5,"997,579,131,253.48","2,533,395,110.03",393.7716,393.7716,393.7716,Liquid Fund
02/04/2024,1712127240,6,"603,105,596,109.56","5,201,921,875.76",115.939,115.939,115.939,Bond Fund
28/03/2024,1712040300,1,"347,871,026,357.21","345,515,458.29","1,006.82","1,006.82",996.7494,Umoja Fund
28/03/2024,1712040300,2,"13,556,133,317.68","15,325,922.37",884.5232,884.5232,866.8327,Wekeza Maisha Fund
